"Timestamp","Station","AirTemperature","AirTemperature","RelativeHumidity","Precipitation","WindSpeed2m","WindSpeed2m","SoilTemperature5cm","SoilTemperature5cm","SoilTemperature10cm","SoilTemperature10cm","SolarRadiation","ETo","ETo"
"2021-03-01","Manhattan",12.7,-5.7,58.8,0,1.5,6.7,6.1,1.1,4.8,1.8,18.7,2.17,3.02
"2021-03-02","Manhattan",18.1,-5.3,42.9,0,2.4,9.8,6.1,1.2,4.9,2.0,19.0,3.44,5.21
"2021-03-03","Manhattan",22.9,-2.0,32.5,0,1.5,7.3,8.3,2.4,6.5,3.1,19.0,3.40,5.06
"2021-03-04","Manhattan",21.7,-2.5,42.4,0,1.4,8.8,8.5,3.0,7.0,3.8,17.8,3.05,4.42
"2021-03-05","Manhattan",15.8,2.6,52.2,0,1.8,6.9,9.5,5.4,7.9,5.6,16.4,2.53,3.51
"2021-03-06","Manhattan",20.3,0.3,58.8,0,2.5,8.7,9.7,4.7,8.2,5.3,18.5,3.43,5.00
"2021-03-07","Manhattan",19.8,5.9,41.3,0,4.9,14.2,9.6,5.9,8.4,6.3,19.0,4.83,7.43
"2021-03-08","Manhattan",22.4,8.7,36.0,0,4.6,11.1,10.2,6.7,9.0,7.0,15.2,5.38,8.43
"2021-03-09","Manhattan",24.1,12.4,48.2,0,6.0,14.1,11.9,8.1,10.4,8.1,17.2,5.51,8.45
"2021-03-10","Manhattan",25.5,4.4,50.1,0,7.0,15.9,13.2,9.9,11.8,10.2,17.4,7.63,12.20
"2021-03-11","Manhattan",15.4,-2.3,51.2,0,2.3,7.5,11.8,7.7,10.6,8.5,20.1,2.99,4.25
"2021-03-12","Manhattan",6.8,3.2,72.9,4.06,2.6,7.7,8.7,7.4,9.3,7.8,3.0,1.35,1.98
"2021-03-13","Manhattan",9.4,4.4,92.1,15.49,3.2,7.8,8.3,7.0,8.1,7.3,2.4,0.92,1.26
"2021-03-14","Manhattan",10.3,5.8,99.9,6.10,3.6,9.0,9.0,8.1,8.7,8.1,2.0,0.39,0.38
"2021-03-15","Manhattan",12.8,5.9,95.4,0,2.2,6.8,10.6,7.8,9.7,7.9,7.6,1.26,1.55
"2021-03-16","Manhattan",13.8,5.4,86.6,0,2.2,7.2,11.2,8.2,10.1,8.3,11.2,1.84,2.39
"2021-03-17","Manhattan",7.6,1.8,96.9,24.38,6.2,13.5,9.3,5.9,9.5,6.7,1.4,0.67,0.93
"2021-03-18","Manhattan",11.8,0.7,69.7,0,5.8,13.7,9.6,5.0,8.5,5.8,20.0,2.93,4.24
"2021-03-19","Manhattan",13.3,-1.3,55.1,0,1.3,5.0,10.7,4.6,9.2,5.6,22.1,2.62,3.38
"2021-03-20","Manhattan",18.2,-2.1,50.8,0,3.1,11.3,10.1,4.7,9.0,5.8,21.6,3.92,5.72
"2021-03-21","Manhattan",20.5,8.6,48.7,0,5.2,14.4,11.3,7.2,10.1,7.6,18.2,4.87,7.31
"2021-03-22","Manhattan",15.1,9.3,76.5,7.37,2.0,8.8,9.8,9.0,9.5,9.0,2.1,1.38,1.96
"2021-03-23","Manhattan",13.3,7.8,98.6,7.62,2.7,8.9,11.8,9.4,10.9,9.3,5.9,1.12,1.36
"2021-03-24","Manhattan",9.4,4.8,79.0,0.25,3.5,9.6,10.1,8.5,10.2,9.0,6.0,1.40,1.93
"2021-03-25","Manhattan",8.7,1.6,83.2,0,1.5,5.0,9.7,7.3,9.2,8.3,4.8,1.04,1.31
"2021-03-26","Manhattan",18.1,-1.4,70.0,26.42,2.0,10.4,10.7,5.9,9.8,6.8,12.2,2.43,3.34
"2021-03-27","Manhattan",14.8,5.5,71.6,0,3.6,11.8,11.9,8.6,10.9,8.9,12.5,2.51,3.49
"2021-03-28","Manhattan",17.5,-0.4,51.5,0,2.8,8.6,13.0,6.2,11.3,7.4,23.1,3.75,5.24
"2021-03-29","Manhattan",25.3,11.5,32.9,0,7.5,17.9,13.5,8.8,12.1,9.2,23.0,8.21,12.78
"2021-03-30","Manhattan",18.6,1.5,27.4,0,6.1,14.9,12.4,8.7,11.5,9.9,20.2,5.88,9.12
"2021-03-31","Manhattan",12.0,-1.9,37.2,0,2.7,9.6,11.1,6.5,10.3,7.7,21.1,3.26,4.60
"2021-04-01","Manhattan",14.5,-4.3,39.7,0,2.3,7.8,11.4,5.5,10.2,6.8,23.1,3.42,4.78
"2021-04-02","Manhattan",22.6,4.0,30.2,0,5.0,13.4,12.1,6.9,10.8,7.8,23.2,6.47,9.87
"2021-04-03","Manhattan",24.7,8.6,41.0,0,2.8,8.7,14.9,8.7,13.0,9.2,23.2,5.22,7.40
"2021-04-04","Manhattan",28.0,12.5,51.0,0,3.9,11.6,16.0,10.7,14.3,10.9,23.3,6.41,9.33
"2021-04-05","Manhattan",27.5,13.4,56.5,0,4.9,13.5,17.1,12.6,15.4,12.7,22.1,6.22,9.06
"2021-04-06","Manhattan",22.0,13.4,68.3,9.14,4.9,14.3,15.5,13.9,14.7,13.8,5.3,2.95,4.45
"2021-04-07","Manhattan",13.5,6.7,98.3,7.11,3.3,7.9,14.2,11.1,14.2,11.8,4.1,1.05,1.35
"2021-04-08","Manhattan",19.5,6.3,74.9,9.91,3.9,12.4,13.2,10.0,12.5,10.7,12.1,3.92,5.85
"2021-04-09","Manhattan",21.1,2.6,75.5,6.86,3.2,12.9,15.0,8.7,13.6,9.8,19.6,4.33,6.18
"2021-04-10","Manhattan",16.8,5.8,67.9,0.25,4.5,10.8,14.8,10.2,13.5,10.8,21.9,3.85,5.35
"2021-04-11","Manhattan",23.2,0.1,53.9,0,3.4,11.8,15.4,8.6,13.8,9.8,25.2,5.16,7.37
"2021-04-12","Manhattan",14.2,3.9,48.4,0,3.7,12.4,12.7,10.0,12.6,11.0,10.4,3.30,4.93
"2021-04-13","Manhattan",14.8,3.3,43.9,0,2.5,8.3,13.8,8.7,12.6,9.7,22.9,3.68,4.95
"2021-04-14","Manhattan",13.8,1.8,48.4,0,2.9,8.1,13.6,8.8,12.5,9.8,23.4,3.56,4.81
"2021-04-15","Manhattan",14.4,1.7,53.5,0,1.7,5.7,14.2,8.4,12.9,9.5,21.5,3.11,3.95
"2021-04-16","Manhattan",8.9,4.7,88.0,8.13,2.9,6.5,11.4,9.4,11.9,10.1,4.0,1.40,1.98
"2021-04-17","Manhattan",12.8,4.3,81.5,0,3.2,8.2,11.5,8.7,11.0,9.4,9.0,1.96,2.66
"2021-04-18","Manhattan",16.1,2.1,57.7,0,1.9,6.6,12.5,7.8,11.6,8.7,17.8,3.14,4.17
"2021-04-19","Manhattan",10.5,-0.5,61.8,0,4.9,11.1,12.1,8.2,11.2,9.1,20.6,3.07,4.31
"2021-04-20","Manhattan",8.6,-1.2,74.5,6.10,3.4,10.3,10.8,7.2,10.2,8.1,21.9,2.69,3.55
"2021-04-21","Manhattan",8.5,-1.3,60.4,0,3.1,10.7,11.0,6.4,10.3,7.6,23.7,2.82,3.70
"2021-04-22","Manhattan",12.7,-3.2,57.3,0,2.4,9.7,10.5,5.8,9.9,7.2,16.7,2.87,3.96
"2021-04-23","Manhattan",10.8,7.0,85.5,1.78,1.9,6.5,10.6,8.8,10.2,9.2,4.0,1.18,1.52
"2021-04-24","Manhattan",18.8,5.5,65.3,0,2.9,9.1,14.7,8.3,12.9,9.0,25.5,4.25,5.58
"2021-04-25","Manhattan",24.8,7.0,52.7,0,3.7,13.5,15.3,9.8,13.8,10.4,25.2,5.92,8.40
"2021-04-26","Manhattan",29.9,17.0,53.2,0,5.6,13.2,18.1,13.0,16.4,12.9,24.3,7.54,10.93
"2021-04-27","Manhattan",27.2,17.7,61.5,0,3.8,10.5,18.3,14.9,16.9,14.8,15.5,4.64,6.44
"2021-04-28","Manhattan",22.6,12.8,82.3,3.05,2.3,8.0,18.3,15.6,17.2,15.5,12.5,2.85,3.62
"2021-04-29","Manhattan",26.0,9.8,54.0,0,2.7,9.6,19.5,13.8,17.8,14.5,27.2,5.80,7.81
"2021-04-30","Manhattan",28.0,6.4,41.2,0,2.3,7.7,19.4,12.9,17.8,13.9,27.1,6.04,8.30
"2021-05-01","Manhattan",27.4,15.0,47.9,0,4.2,11.0,19.7,14.5,18.2,15.0,26.9,6.99,9.84
"2021-05-02","Manhattan",24.0,16.7,73.4,0,3.5,8.7,19.8,16.6,18.6,16.5,14.4,3.66,4.87
"2021-05-03","Manhattan",20.8,14.4,70.2,1.78,5.0,13.2,19.9,16.4,18.7,16.6,24.3,4.49,5.87
"2021-05-04","Manhattan",18.7,5.4,43.6,0.51,4.3,11.3,18.0,14.2,17.3,15.4,26.6,5.38,7.63
"2021-05-05","Manhattan",21.5,1.8,50.7,0,1.9,8.5,17.0,12.2,16.2,13.5,17.1,3.77,5.13
"2021-05-06","Manhattan",19.0,6.2,50.1,0,3.2,9.6,18.1,13.2,17.0,14.0,27.9,5.11,6.94
"2021-05-07","Manhattan",19.5,7.0,56.8,0.25,1.8,6.6,17.1,12.6,16.0,13.6,13.4,3.19,4.27
"2021-05-08","Manhattan",28.2,9.4,67.8,13.72,3.2,17.6,20.1,13.9,18.3,14.4,22.5,5.29,7.11
"2021-05-09","Manhattan",10.1,6.7,88.1,3.30,3.6,10.6,16.3,12.6,16.9,13.6,6.1,1.39,1.83
"2021-05-10","Manhattan",16.7,5.2,69.8,0,1.0,6.5,16.8,11.3,15.6,12.4,16.6,2.71,3.17
"2021-05-11","Manhattan",16.7,9.1,64.9,0,1.3,7.3,15.8,13.1,15.0,13.7,11.2,2.50,3.18
"2021-05-12","Manhattan",17.6,5.2,62.2,0,1.3,5.7,18.5,12.7,16.9,13.4,25.8,3.82,4.50
"2021-05-13","Manhattan",20.4,2.2,55.7,0,1.4,7.0,18.9,11.8,17.3,13.0,28.6,4.35,5.32
"2021-05-14","Manhattan",22.7,11.7,59.8,2.54,3.3,9.3,18.6,14.2,17.3,14.7,17.9,4.03,5.34
"2021-05-15","Manhattan",23.6,13.8,79.4,2.03,1.7,5.7,20.4,15.4,18.8,15.6,16.7,3.45,4.17
"2021-05-16","Manhattan",18.9,14.7,77.8,51.82,1.5,6.6,18.2,16.2,17.6,16.4,4.7,1.54,1.93
"2021-05-17","Manhattan",21.8,15.0,78.7,0,1.5,4.9,19.7,16.3,18.7,16.4,10.0,2.29,2.72
"2021-05-18","Manhattan",26.1,16.5,69.4,4.83,1.1,4.6,22.6,17.4,20.8,17.3,17.8,3.67,4.21
"2021-05-19","Manhattan",23.4,17.3,80.8,2.79,1.9,6.7,21.1,18.7,20.1,18.7,10.7,2.65,3.25
"2021-05-20","Manhattan",21.5,17.7,90.8,5.08,1.8,5.5,20.3,18.5,19.7,18.6,7.6,2.21,2.80
"2021-05-21","Manhattan",26.3,18.2,80.7,0,3.3,9.2,23.7,18.6,22.1,18.6,22.1,4.54,5.54
"2021-05-22","Manhattan",26.1,16.7,78.0,2.03,2.4,7.5,23.1,20.2,22.0,20.1,14.1,3.53,4.48
"2021-05-23","Manhattan",24.7,16.6,78.8,0,2.1,8.6,22.9,19.3,21.8,19.6,13.9,3.20,3.91
"2021-05-24","Manhattan",24.6,17.1,77.3,0,2.8,9.0,22.2,19.5,21.4,19.7,13.1,3.21,4.06
"2021-05-25","Manhattan",27.9,18.8,74.8,0,2.3,10.2,24.3,19.7,22.9,19.9,18.9,4.38,5.39
"2021-05-26","Manhattan",30.6,15.2,60.7,2.03,1.9,13.0,25.4,19.3,23.6,19.9,21.0,5.48,7.22
"2021-05-27","Manhattan",25.4,12.7,74.8,26.16,3.7,16.7,24.3,19.3,22.9,20.2,18.3,3.97,5.10
"2021-05-28","Manhattan",16.4,10.1,69.8,0,3.5,9.5,20.3,17.2,20.6,18.1,15.2,3.08,4.06
"2021-05-29","Manhattan",16.7,8.6,69.4,0,1.8,5.6,20.6,16.0,19.6,16.9,19.3,3.08,3.61
"2021-05-30","Manhattan",16.0,8.0,86.4,0,1.2,6.0,18.4,15.5,18.1,16.4,10.8,2.04,2.37
"2021-05-31","Manhattan",16.3,13.0,82.7,14.99,1.1,4.6,18.1,16.3,17.8,16.7,4.7,1.38,1.65
"2021-06-01","Manhattan",22.3,13.4,70.4,0.25,0.9,5.2,22.6,16.6,20.8,16.9,18.8,3.41,3.78
"2021-06-02","Manhattan",25.5,10.8,66.5,0,0.7,4.7,23.7,16.6,21.9,17.4,24.6,4.32,4.83
"2021-06-03","Manhattan",28.5,12.1,63.7,0,0.9,6.1,25.0,17.5,23.0,18.3,28.9,5.32,6.14
"2021-06-04","Manhattan",31.9,13.1,63.4,0,1.5,6.7,26.3,18.6,24.2,19.3,28.6,6.06,7.41
"2021-06-05","Manhattan",30.2,19.2,55.3,0,3.3,8.6,26.3,20.4,24.5,20.8,28.7,7.22,9.58
"2021-06-06","Manhattan",29.2,19.0,71.1,0,2.7,7.7,25.9,21.1,24.3,21.4,19.9,4.89,6.17
"2021-06-07","Manhattan",30.6,M,68.7,0,1.9,6.9,26.2,21.2,24.8,21.6,26.5,M,M
"2021-06-08","Manhattan",30.8,18.1,69.8,0,1.2,5.4,26.8,21.6,25.4,22.1,24.2,5.12,5.88
"2021-06-09","Manhattan",32.8,17.8,69.9,0,1.2,6.2,28.0,22.0,26.4,22.5,26.5,5.64,6.48
"2021-06-10","Manhattan",34.2,19.7,67.3,0,1.8,7.3,29.0,23.0,27.2,23.4,26.3,6.17,7.41
"2021-06-11","Manhattan",31.6,22.1,81.5,5.08,2.0,11.0,26.9,24.5,25.8,24.6,13.1,3.60,4.42
"2021-06-12","Manhattan",30.1,18.1,60.2,0,1.9,7.8,28.9,23.0,27.1,23.5,29.5,6.41,7.87
"2021-06-13","Manhattan",32.5,14.0,59.3,0,1.0,5.7,29.3,21.8,27.4,22.7,29.8,5.93,6.94
"2021-06-14","Manhattan",33.5,14.2,64.1,0,0.8,5.1,27.6,22.0,26.1,22.9,19.5,4.50,5.39
"2021-06-15","Manhattan",36.8,17.2,58.4,0,0.8,5.0,30.5,22.4,28.3,23.1,28.3,6.11,7.09
"2021-06-16","Manhattan",38.6,19.0,55.2,0,1.6,6.9,31.7,24.0,29.3,24.6,28.0,7.15,9.00
"2021-06-17","Manhattan",39.9,24.6,42.3,0,3.0,8.8,31.0,24.9,29.1,25.4,27.7,9.24,12.76
"2021-06-18","Manhattan",39.4,25.7,40.5,0,3.8,9.6,31.6,25.1,29.5,25.6,26.1,9.87,14.11
"2021-06-19","Manhattan",33.8,25.8,56.7,0,2.3,8.3,31.8,25.9,29.6,26.2,22.6,6.35,8.10
"2021-06-20","Manhattan",36.3,22.3,51.8,0,3.3,12.9,32.6,25.9,30.4,26.3,26.9,8.22,11.16
"2021-06-21","Manhattan",27.4,14.7,53.1,0.51,2.3,9.6,29.4,24.4,28.0,25.3,25.7,5.92,7.70
"2021-06-22","Manhattan",32.6,13.4,46.4,0,3.4,10.5,29.6,22.4,27.9,23.5,28.5,8.03,11.22
"2021-06-23","Manhattan",33.3,20.1,57.2,0,4.0,9.7,30.4,23.4,28.5,24.2,26.3,7.45,10.05
"2021-06-24","Manhattan",35.7,22.1,77.2,8.64,3.3,17.0,29.4,25.8,27.9,25.9,13.5,5.15,7.12
"2021-06-25","Manhattan",32.3,21.1,80.7,21.34,2.0,11.6,31.7,24.1,29.2,24.8,21.1,5.07,6.07
"2021-06-26","Manhattan",27.1,18.8,78.4,0.76,2.2,7.4,28.2,24.3,27.2,25.0,19.2,4.37,5.32
"2021-06-27","Manhattan",29.6,17.2,73.4,0,1.2,4.9,29.8,23.0,27.9,23.9,23.8,4.98,5.77
"2021-06-28","Manhattan",28.2,19.0,74.9,0,1.4,5.4,28.6,23.9,27.2,24.4,19.0,4.19,4.88
"2021-06-29","Manhattan",28.5,21.8,82.7,0,1.4,5.7,28.6,24.3,27.2,24.7,16.8,3.85,4.44
"2021-06-30","Manhattan",27.8,20.7,91.1,30.23,0.9,5.2,28.0,24.0,26.8,24.4,13.9,3.09,3.38
"2021-07-01","Manhattan",29.1,20.7,77.0,0.25,1.2,5.4,27.9,24.2,26.7,24.6,17.1,4.02,4.72
"2021-07-02","Manhattan",30.6,18.0,69.0,0,1.1,6.4,29.5,23.0,27.8,23.8,28.4,5.79,6.74
"2021-07-03","Manhattan",32.0,16.3,63.7,0,1.1,4.7,29.1,23.2,27.6,24.0,26.8,5.60,6.52
"2021-07-04","Manhattan",31.9,18.0,62.8,0,1.8,7.7,29.0,23.6,27.5,24.4,27.8,6.21,7.56
"2021-07-05","Manhattan",32.1,17.6,59.9,0,1.6,6.5,29.3,23.7,27.8,24.4,28.3,6.19,7.46
"2021-07-06","Manhattan",32.1,17.7,55.2,0,1.9,6.9,29.3,23.7,27.9,24.5,28.2,6.45,8.02
"2021-07-07","Manhattan",29.3,19.4,70.6,0.51,2.3,7.7,28.4,24.7,27.3,25.1,23.4,5.28,6.45
"2021-07-08","Manhattan",31.1,15.1,67.1,0,1.4,5.8,29.0,23.0,27.5,23.9,28.0,5.72,6.72
"2021-07-09","Manhattan",36.0,23.7,61.7,3.30,3.3,10.6,28.5,24.5,27.4,24.9,20.7,6.66,8.95
"2021-07-10","Manhattan",29.8,18.6,81.9,25.15,2.6,15.8,28.0,23.5,26.9,24.3,20.1,4.83,6.02
"2021-07-11","Manhattan",26.2,17.6,76.4,2.54,2.8,7.4,25.6,22.9,25.1,23.6,19.4,4.62,5.92
"2021-07-12","Manhattan",28.2,15.1,68.7,0,1.1,7.2,27.0,21.6,25.9,22.6,28.7,5.41,6.17
"2021-07-13","Manhattan",32.9,15.0,69.4,0,1.8,8.6,27.1,22.0,26.1,22.9,23.9,5.51,6.77
"2021-07-14","Manhattan",34.5,19.4,56.5,12.19,3.8,10.8,26.9,23.7,26.1,24.5,21.1,6.88,9.54
"2021-07-15","Manhattan",27.2,19.3,89.8,105.41,1.8,7.9,24.9,22.1,24.5,23.0,11.5,2.93,3.55
"2021-07-16","Manhattan",27.6,19.6,86.4,0,1.1,4.5,26.0,23.0,25.2,23.4,15.6,3.39,3.79
"2021-07-17","Manhattan",29.9,19.4,83.4,0,1.3,6.2,26.6,23.2,25.7,23.6,18.9,4.18,4.81
"2021-07-18","Manhattan",28.3,19.6,77.5,0,1.4,5.4,26.6,23.7,25.9,24.0,23.2,4.85,5.60
"2021-07-19","Manhattan",28.9,17.2,75.2,0,1.2,5.6,26.2,22.6,25.5,23.4,24.5,4.89,5.57
"2021-07-20","Manhattan",29.6,17.3,75.7,0,0.9,4.2,26.8,22.8,25.9,23.4,25.3,4.98,5.57
"2021-07-21","Manhattan",30.8,17.0,69.5,0,1.4,5.2,26.3,22.7,25.6,23.4,23.7,5.11,6.06
"2021-07-22","Manhattan",31.6,18.0,61.5,0,2.4,7.6,26.4,23.2,25.7,23.8,25.5,6.06,7.66
"2021-07-23","Manhattan",34.6,22.6,59.7,0,2.7,7.6,27.0,23.7,26.2,24.1,26.0,7.04,9.14
"2021-07-24","Manhattan",36.6,24.1,64.5,0,2.0,6.8,28.3,24.6,27.3,24.9,26.3,6.92,8.65
"2021-07-25","Manhattan",30.1,19.0,81.5,8.64,1.4,10.5,26.4,24.2,26.3,24.8,12.7,3.53,4.43
"2021-07-26","Manhattan",31.6,21.4,75.4,0,1.5,6.0,27.7,24.4,26.8,24.8,24.0,5.31,6.17
"2021-07-27","Manhattan",34.6,20.4,72.2,0,1.0,4.3,28.4,24.3,27.4,24.8,26.0,5.65,6.40
"2021-07-28","Manhattan",36.3,22.0,66.3,0,2.0,7.3,28.6,25.1,27.6,25.5,26.5,6.72,8.35
"2021-07-29","Manhattan",37.3,24.2,65.5,0,1.6,5.4,29.2,25.6,28.2,26.0,26.0,6.62,8.08
